Image,Caption
http://134.100.15.200/flickr8k/Images/3192069971_83c5a90b4c.jpg,Two boys on ice skates race on an outdoor ice rink .
http://134.100.15.200/flickr8k/Images/3192069971_83c5a90b4c.jpg,A little boy with a blue helmet rides his bike with his feet on the handlebars .
http://134.100.15.200/flickr8k/Images/3192266178_f9bf5d3dba.jpg,A mule is carring a man in a cart next to some palm trees .
http://134.100.15.200/flickr8k/Images/3192266178_f9bf5d3dba.jpg,A man on top of a high mountain
http://134.100.15.200/flickr8k/Images/3192266178_f9bf5d3dba.jpg,"A man in grey on a rocky cliff , overlooking the mountains ."
http://134.100.15.200/flickr8k/Images/3197917064_e679a44b8e.jpg,Two white dogs running
http://134.100.15.200/flickr8k/Images/3197917064_e679a44b8e.jpg,"Two dogs , one brown and white and one black and white , run on a field ."
http://134.100.15.200/flickr8k/Images/3197917064_e679a44b8e.jpg,A dog runs through the deep snow .
http://134.100.15.200/flickr8k/Images/3197981073_3156963446.jpg,A man with black-rimmed glasses and a mustache is talking .
http://134.100.15.200/flickr8k/Images/3197981073_3156963446.jpg,A woman sings into a microphone while playing guitar .
http://134.100.15.200/flickr8k/Images/3197981073_3156963446.jpg,A musician and a crowd next to stage full of musical instruments .
http://134.100.15.200/flickr8k/Images/3200120942_59cfbb3437.jpg,Person snowboarding at a ski slope .
http://134.100.15.200/flickr8k/Images/3200120942_59cfbb3437.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .
http://134.100.15.200/flickr8k/Images/3200120942_59cfbb3437.jpg,A person is hiking to the top of a hill .
http://134.100.15.200/flickr8k/Images/3200120942_59cfbb3437.jpg,A woman skiing down a slope .
http://134.100.15.200/flickr8k/Images/3201427741_3033f5b625.jpg,a person is sliding down a brick rail on a snowboard .
http://134.100.15.200/flickr8k/Images/3203453897_6317aac6ff.jpg,A boy climbs up some rocks .
http://134.100.15.200/flickr8k/Images/3203453897_6317aac6ff.jpg,A man in a rugby uniform hitting a ball in a grassy field .
http://134.100.15.200/flickr8k/Images/3203453897_6317aac6ff.jpg,A woman walks along a boardwalk
http://134.100.15.200/flickr8k/Images/3203453897_6317aac6ff.jpg,A man standing on a rock in a river with a spash next to him .
http://134.100.15.200/flickr8k/Images/3203908917_53e53c03d1.jpg,A woman holding a black leash and a man looking down .
http://134.100.15.200/flickr8k/Images/3207358897_bfa61fa3c6.jpg,"A woman crosses the street near a man , who is on his cellphone ."
http://134.100.15.200/flickr8k/Images/3207358897_bfa61fa3c6.jpg,A man is sitting at a table full of military items and clothing .
http://134.100.15.200/flickr8k/Images/3207358897_bfa61fa3c6.jpg,A man dressed in black stands at a street corner near a crossing light .
http://134.100.15.200/flickr8k/Images/3207358897_bfa61fa3c6.jpg,A woman looking at view of a city .
http://134.100.15.200/flickr8k/Images/3208074567_ac44aeb3f3.jpg,A woman runner in red is getting drenched in the rain .
http://134.100.15.200/flickr8k/Images/3208074567_ac44aeb3f3.jpg,Children play in a water spray .
http://134.100.15.200/flickr8k/Images/3211556865_d1d9becf69.jpg,A man on top of a high mountain
http://134.100.15.200/flickr8k/Images/3211556865_d1d9becf69.jpg,A skier about to go down the mountain .
http://134.100.15.200/flickr8k/Images/3211556865_d1d9becf69.jpg,A person stands at the top of a mountain and raises his arms .
http://134.100.15.200/flickr8k/Images/3213992947_3f3f967a9f.jpg,A young boy with his foot outstretched aims a toy at the camera in front of a fireplace .
http://134.100.15.200/flickr8k/Images/3213992947_3f3f967a9f.jpg,A man in red pushes his motocross bike up a rock .
http://134.100.15.200/flickr8k/Images/3213992947_3f3f967a9f.jpg,A toddler in a red jacket is balancing on top of snow .
http://134.100.15.200/flickr8k/Images/3213992947_3f3f967a9f.jpg,A young boy wearing a blue and red hat is using a camera near a swing set .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,A sunset sky over rippling water .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,Two puppies are playing in the leaves .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,a skier is throwing up snow as he skis off piste .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,A snowboarder in green grinds along the edge of a rail at night .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,a skier is being filmed by a man with video camera on a jib .
http://134.100.15.200/flickr8k/Images/3214237686_6566b8b52f.jpg,People are watching a snowboarder perform a trick in the air .
http://134.100.15.200/flickr8k/Images/3214573346_d3a57f0328.jpg,Two dogs playing on the beach .
http://134.100.15.200/flickr8k/Images/3214573346_d3a57f0328.jpg,"One child lifts another on his back , inside a room ."
http://134.100.15.200/flickr8k/Images/3214885227_2be09e7cfb.jpg,Two men in a small boat rowing down a river .
http://134.100.15.200/flickr8k/Images/3214885227_2be09e7cfb.jpg,Two men in a fishing boat on a river enjoy a pleasant morning .
http://134.100.15.200/flickr8k/Images/3214885227_2be09e7cfb.jpg,Boat number 5 has several men with life jackets paddling the water .
http://134.100.15.200/flickr8k/Images/3214885227_2be09e7cfb.jpg,A person is riding in a canoe on a lake next to green trees .
http://134.100.15.200/flickr8k/Images/3214885227_2be09e7cfb.jpg,a man rowing a ganilla down a watery path
http://134.100.15.200/flickr8k/Images/3216926094_bc975e84b9.jpg,A dog running with tongue hanging out .
http://134.100.15.200/flickr8k/Images/3216926094_bc975e84b9.jpg,A dog splashes through the water .
http://134.100.15.200/flickr8k/Images/3216926094_bc975e84b9.jpg,Dog running towards camera with a ball in its mouth .
http://134.100.15.200/flickr8k/Images/3216926094_bc975e84b9.jpg,A dog running with a blue toy in its mouth .
http://134.100.15.200/flickr8k/Images/3216926094_bc975e84b9.jpg,a golden retriever plays with a toy .
http://134.100.15.200/flickr8k/Images/3217187564_0ffd89dec1.jpg,A greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .
http://134.100.15.200/flickr8k/Images/3217187564_0ffd89dec1.jpg,Two greyhounds race .
http://134.100.15.200/flickr8k/Images/3217187564_0ffd89dec1.jpg,"A greyhound runs in a race , bee striped jacket , number eight ."
http://134.100.15.200/flickr8k/Images/3217266166_4e0091860b.jpg,The room full of youths reacts emotionally as they spectate .
http://134.100.15.200/flickr8k/Images/3217266166_4e0091860b.jpg,A group of children gather around a white dog on the grass outside .
http://134.100.15.200/flickr8k/Images/3217266166_4e0091860b.jpg,Two furry beige dogs playing in ocean surf .
http://134.100.15.200/flickr8k/Images/3217266166_4e0091860b.jpg,Two babies in sweaters playing with a toy .
http://134.100.15.200/flickr8k/Images/3217266166_4e0091860b.jpg,A naked baby and toddler smear each other in paint .
http://134.100.15.200/flickr8k/Images/3217620013_8b17873273.jpg,A Miami basketball player looks off in the distance .
http://134.100.15.200/flickr8k/Images/3217620013_8b17873273.jpg,A Miami basketball player dribbles by an Arizona State player .
http://134.100.15.200/flickr8k/Images/3217620013_8b17873273.jpg,Basketball players in action .
http://134.100.15.200/flickr8k/Images/3217620013_8b17873273.jpg,A person drives an ATV through mud .
http://134.100.15.200/flickr8k/Images/3217910740_d1d61c08ab.jpg,A young boy rides a blue and yellow merry-go-round with an adult male hand in the foreground .
http://134.100.15.200/flickr8k/Images/3217910740_d1d61c08ab.jpg,A young boy dressed in a red uniform kicks the soccer ball on the field as another child in blue watches from behind .
http://134.100.15.200/flickr8k/Images/3217910740_d1d61c08ab.jpg,Children play in an inflatable pool .
http://134.100.15.200/flickr8k/Images/3218480482_66af7587c8.jpg,A man riding a motorbike kicks up dirt .
http://134.100.15.200/flickr8k/Images/3218480482_66af7587c8.jpg,Three basketball players leap to grab a ball .
http://134.100.15.200/flickr8k/Images/3218480482_66af7587c8.jpg,A Miami basketball player dribbles by an Arizona State player .
http://134.100.15.200/flickr8k/Images/3218480482_66af7587c8.jpg,A man in a white uniform jumps while holding a basketball as another in blue blocks him .
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,"an old man , with a grey beard , riding his bike"
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,People gathered in an artist 's studio .
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,A group of people are sitting on the porch of a brick building .
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,"A man is standing up , reading a newspaper , and smoking a cigar ."
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,The young adults take a group shot of themselves .
http://134.100.15.200/flickr8k/Images/3220126881_b0a4f7cccb.jpg,Two women bend over to touch a small kangaroo .
http://134.100.15.200/flickr8k/Images/3220161734_77f42734b9.jpg,Some women in white perform on a stage .
http://134.100.15.200/flickr8k/Images/3220161734_77f42734b9.jpg,A woman sings into a microphone while playing guitar .
http://134.100.15.200/flickr8k/Images/3220161734_77f42734b9.jpg,A child jumping on a tennis court .
http://134.100.15.200/flickr8k/Images/3220650628_4ed964e5b4.jpg,A small dog and a large dog in the snow .
http://134.100.15.200/flickr8k/Images/3220650628_4ed964e5b4.jpg,a group of people sitting outside in the dirt on the ground .
http://134.100.15.200/flickr8k/Images/3220650628_4ed964e5b4.jpg,A man at a rodeo is thrown off a horse .
http://134.100.15.200/flickr8k/Images/3220650628_4ed964e5b4.jpg,The four people sit on a pile of rocks .
http://134.100.15.200/flickr8k/Images/3221036999_3f7b152d8a.jpg,A man scales a rock in the forest .
http://134.100.15.200/flickr8k/Images/3222041930_f642f49d28.jpg,A man taking a picture with a silver camera .
http://134.100.15.200/flickr8k/Images/3222041930_f642f49d28.jpg,A man wearing a red hat looks down as another man watches .
http://134.100.15.200/flickr8k/Images/3222041930_f642f49d28.jpg,a young man wearing dark sunglasses smiling
http://134.100.15.200/flickr8k/Images/3222055946_45f7293bb2.jpg,"A young boy , playing basketball , is getting ready to take a shot ."
http://134.100.15.200/flickr8k/Images/3222055946_45f7293bb2.jpg,People trackside at a subway station by a train .
http://134.100.15.200/flickr8k/Images/3222055946_45f7293bb2.jpg,A person is riding in a canoe on a lake next to green trees .
http://134.100.15.200/flickr8k/Images/3223055565_68973f5d20.jpg,A man dressed in winter clothes is on the beach wiht a dog .
http://134.100.15.200/flickr8k/Images/3223055565_68973f5d20.jpg,Two brown dogs playfully fight in the snow .
http://134.100.15.200/flickr8k/Images/3223055565_68973f5d20.jpg,Two dogs run across the barren ground .
http://134.100.15.200/flickr8k/Images/3223055565_68973f5d20.jpg,Two men holding their fishing poles .
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,A smaller dog sniffs a larger dog in the hills .
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,A small dog and a large dog in the snow .
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,Two long-haired puppy dogs have a romp in the snow .
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,Two white dogs running
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,"Two dogs , one brown and white and one black and white , run on a field ."
http://134.100.15.200/flickr8k/Images/3223224391_be50bf4f43.jpg,A white dog in the snow running with an object in its mouth
http://134.100.15.200/flickr8k/Images/3224227640_31865b3651.jpg,A dog running with tongue hanging out .
http://134.100.15.200/flickr8k/Images/3224227640_31865b3651.jpg,"Two dogs , one brown and white and one black and white , run on a field ."
http://134.100.15.200/flickr8k/Images/3224227640_31865b3651.jpg,A white dog and brown dog fighting .
http://134.100.15.200/flickr8k/Images/3224227640_31865b3651.jpg,A brown dog jumps over an obstacle .
http://134.100.15.200/flickr8k/Images/3224227640_31865b3651.jpg,A white dog is running on gravel away from two people and a black and brown dog .
http://134.100.15.200/flickr8k/Images/3225310099_d8e419ba56.jpg,A sunset sky over rippling water .
http://134.100.15.200/flickr8k/Images/3225310099_d8e419ba56.jpg,A man in midair doing a bicycle stunt on a half pipe .
http://134.100.15.200/flickr8k/Images/3227148358_f152303584.jpg,A large white bird flying over water .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,Dogs pulling a sled in a sled race .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,A dog running with tongue hanging out .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,A dog splashes through the water .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,A dog swimming with a stick in its mouth .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,A black and white dog is splashing in a stream .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,A large brown dog with a stick in his mouth coming out of water .
http://134.100.15.200/flickr8k/Images/3228069008_edb2961fc4.jpg,Two dogs playing on the beach .
http://134.100.15.200/flickr8k/Images/3232470286_903a61ea16.jpg,Two girls in soccer strips are playing on a sports field .
http://134.100.15.200/flickr8k/Images/3232470286_903a61ea16.jpg,Men playing soccer in a field
http://134.100.15.200/flickr8k/Images/3234115903_f4dfc8fc75.jpg,Two boys on ice skates race on an outdoor ice rink .
http://134.100.15.200/flickr8k/Images/3234115903_f4dfc8fc75.jpg,Two women with blue and white uniforms playing floor hockey
http://134.100.15.200/flickr8k/Images/3238951136_2a99f1a1a8.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/3238951136_2a99f1a1a8.jpg,A man is hiking on a snow-covered trail .
http://134.100.15.200/flickr8k/Images/3238951136_2a99f1a1a8.jpg,A man wearing a water pack and shorts on an outdoor trail .
http://134.100.15.200/flickr8k/Images/3238951136_2a99f1a1a8.jpg,A person skis downhill .
http://134.100.15.200/flickr8k/Images/3239021459_a6b71bb400.jpg,A little boy is eating his food off of a spoon while sitting on a patio .
http://134.100.15.200/flickr8k/Images/3239021459_a6b71bb400.jpg,a skier is throwing up snow as he skis off piste .
